EnsemblGeneID,GeneName.x,BCells_ProHL,NKCells_ProHL,Hepatocytes_ProHL,Monocytes_ProHL
ENSG00000177479,ARIH2,2.057726947,2.436067187,NA,1.955466459
ENSG00000177511,ST8SIA3,NA,NA,NA,NA
ENSG00000177542,SLC25A22,NA,2.861651481,2.159612305,NA
ENSG00000177548,RABEP2,2.233034205,2.345214885,NA,2.083509786
ENSG00000177556,ATOX1,1.836621563,2.363903292,NA,1.590669108
ENSG00000177565,TBL1XR1,1.77567233,2.05108303,1.457617002,1.709062095
ENSG00000177575,CD163,NA,NA,NA,1.189026856
ENSG00000177576,C18orf32,NA,NA,1.728061448,NA
ENSG00000177600,RPLP2,2.037316914,2.785916804,1.87856775,1.993290706
ENSG00000177613,CSTF2T,1.718402031,1.95559155,1.703948772,1.597201389
ENSG00000177614,PGBD5,NA,NA,NA,NA
ENSG00000177628,GBA,NA,1.581744915,1.612301628,1.254209597
ENSG00000177646,ACAD9,2.036029731,NA,1.931343434,NA
ENSG00000177663,IL17RA,NA,NA,NA,1.168025809
ENSG00000177666,PNPLA2,NA,NA,NA,1.252221754
ENSG00000177674,AGTRAP,2.478406311,2.64917416,NA,2.350318779
ENSG00000177706,FAM20C,NA,NA,1.50370899,NA
ENSG00000177707,PVRL3,NA,NA,1.609210097,NA
ENSG00000177728,TMEM94,NA,NA,NA,NA
ENSG00000177731,FLII,2.013515543,2.317004496,1.781823564,1.972307001
ENSG00000177733,HNRNPA0,2.022690189,2.381183696,1.539013335,1.872310726
ENSG00000177830,CHID1,2.455568082,2.552092425,2.026294194,2.081655094
ENSG00000177868,SVBP,NA,NA,NA,NA
ENSG00000177879,AP3S1,2.056798169,NA,NA,1.830781076
ENSG00000177885,GRB2,1.826240062,2.01713355,1.701114459,1.518862552
ENSG00000177888,ZBTB41,NA,NA,NA,NA
ENSG00000177889,UBE2N,2.289829665,2.899889415,NA,2.1901173
ENSG00000177917,ARL6IP6,NA,2.309723829,NA,NA
ENSG00000177951,BET1L,1.558960436,NA,1.410676027,NA
ENSG00000177954,RPS27,1.849941236,2.553865436,2.052707405,1.99501182
ENSG00000177963,RIC8A,1.786889778,2.112963415,2.157335862,1.742355863
ENSG00000177971,IMP3,1.499535878,NA,1.469394872,NA
ENSG00000178028,DMAP1,1.884200421,2.062151236,1.336959785,1.460815184
ENSG00000178035,IMPDH2,1.791346726,2.498502153,2.424055529,2.15318964
ENSG00000178057,NDUFAF3,1.647206869,NA,1.915700518,1.575043441
ENSG00000178074,C2orf69,2.061516563,NA,NA,NA
ENSG00000178078,STAP2,NA,NA,1.415540901,NA
ENSG00000178096,BOLA1,NA,NA,NA,NA
ENSG00000178104,PDE4DIP,NA,NA,1.499370867,1.269909699
ENSG00000178105,DDX10,1.492026636,NA,1.474660533,NA
ENSG00000178127,NDUFV2,2.345229595,2.619834965,1.947068388,2.226076374
ENSG00000178184,PARD6G,NA,NA,NA,NA
ENSG00000178188,SH2B1,NA,NA,NA,NA
ENSG00000178199,ZC3H12D,1.49197068,2.568949944,NA,NA
ENSG00000178202,KDELC2,NA,NA,2.125728434,2.610706464
ENSG00000178209,PLEC,2.087133396,2.314873785,1.794923517,1.828592234
ENSG00000178233,TMEM151B,NA,NA,NA,NA
ENSG00000178235,SLITRK1,NA,NA,NA,NA
ENSG00000178252,WDR6,1.17051107,1.458486764,NA,1.281487888
ENSG00000178307,TMEM11,2.575385312,NA,NA,2.205638712
ENSG00000178425,NT5DC1,1.79633839,2.139019088,NA,1.916064225
ENSG00000178445,GLDC,NA,NA,2.344278281,NA
ENSG00000178462,TUBAL3,NA,NA,NA,NA
ENSG00000178467,P4HTM,NA,NA,1.788104708,NA
ENSG00000178498,DTX3,NA,NA,NA,NA
ENSG00000178537,SLC25A20,2.700974418,2.810062397,2.706327681,2.270042647
ENSG00000178567,EPM2AIP1,NA,NA,NA,1.71653336
ENSG00000178568,ERBB4,NA,NA,NA,NA
ENSG00000178605,GTPBP6,1.695210158,NA,NA,1.722173063
ENSG00000178685,PARP10,1.809297039,2.077850994,NA,1.874997562
ENSG00000178691,SUZ12,NA,1.916480269,NA,1.486869511
ENSG00000178695,KCTD12,2.052101143,NA,NA,1.832451429
ENSG00000178718,RPP25,2.367903569,NA,NA,NA
ENSG00000178741,COX5A,2.603218012,2.958343575,2.225638755,NA
ENSG00000178764,ZHX2,1.439269519,1.538950562,1.285984642,NA
ENSG00000178773,CPNE7,NA,NA,NA,NA
ENSG00000178802,MPI,2.260116724,2.698264137,NA,2.068167302
ENSG00000178814,OPLAH,NA,NA,NA,1.708722507
ENSG00000178896,EXOSC4,NA,NA,2.548014547,NA
ENSG00000178904,DPY19L3,NA,NA,NA,NA
ENSG00000178913,TAF7,1.305523333,1.407849603,NA,NA
ENSG00000178921,PFAS,1.804980617,1.938444668,NA,2.21879275
ENSG00000178927,C17orf62,2.436256495,NA,2.392137461,2.182567285
ENSG00000178950,GAK,1.715292858,1.999887069,1.570122451,1.723685484
ENSG00000178952,TUFM,2.150822423,2.816536917,1.886400473,2.177506199
ENSG00000178971,CTC1,NA,1.87023999,NA,NA
ENSG00000178996,SNX18,2.053443405,2.07020416,NA,1.713175418
ENSG00000179010,MRFAP1,NA,NA,NA,1.111967837
ENSG00000179041,RRS1,1.860332016,2.341200991,1.81922797,1.601114372
ENSG00000179085,DPM3,2.204445581,2.362060039,NA,1.940790323
ENSG00000179091,CYC1,2.488035744,NA,2.618475901,2.320620842
ENSG00000179115,FARSA,2.122261764,2.650287605,2.407395154,2.206055061
ENSG00000179119,SPTY2D1,NA,NA,NA,1.10301649
ENSG00000179144,GIMAP7,1.404970481,1.434513017,NA,1.905326265
ENSG00000179151,EDC3,1.616853453,2.018898049,NA,1.625353614
ENSG00000179152,TCAIM,NA,NA,NA,NA
ENSG00000179163,FUCA1,1.792699789,2.056222397,1.888311504,1.218496118
ENSG00000179218,CALR,2.212050367,2.703267728,2.209064401,1.863367477
ENSG00000179242,CDH4,NA,NA,NA,NA
ENSG00000179262,RAD23A,2.171147008,2.471187527,NA,1.788260313
ENSG00000179271,GADD45GIP1,1.897489635,NA,1.786247291,NA
ENSG00000179335,CLK3,NA,NA,NA,NA
ENSG00000179361,ARID3B,1.667023116,1.91892109,NA,1.723956177
ENSG00000179364,PACS2,NA,NA,NA,2.034556269
ENSG00000179387,ELMOD2,2.340618591,NA,1.978308366,2.031969654
ENSG00000179409,GEMIN4,1.505414546,1.932501668,1.80077892,1.730624836
ENSG00000179542,SLITRK4,NA,NA,NA,NA
ENSG00000179562,GCC1,1.397661971,1.554513388,1.680553059,1.561846442
ENSG00000179593,ALOX15B,NA,NA,NA,1.83405811
ENSG00000179604,CDC42EP4,NA,NA,NA,NA
ENSG00000179630,LACC1,NA,NA,NA,1.249785176
ENSG00000179761,PIPOX,NA,NA,2.205335661,NA
ENSG00000179820,MYADM,NA,NA,2.131767787,2.199133725
ENSG00000179832,MROH1,1.922564578,2.2611034,1.68132266,2.078213864
ENSG00000179841,AKAP5,NA,NA,NA,NA
ENSG00000179912,R3HDM2,NA,NA,NA,NA
ENSG00000179915,NRXN1,NA,NA,NA,NA
ENSG00000179918,SEPHS2,2.252828768,NA,NA,NA
ENSG00000179958,DCTPP1,1.698104897,NA,NA,2.104341981
ENSG00000179965,ZNF771,NA,NA,NA,NA
ENSG00000180011,ZADH2,NA,NA,2.0865449,1.896085085
ENSG00000180096,Sep-01,2.054578585,2.414315562,NA,2.300749785
ENSG00000180104,EXOC3,1.885906573,2.189695201,NA,1.758037127
ENSG00000180182,MED14,1.763023462,2.237978318,1.751359949,2.001177512
ENSG00000180185,FAHD1,2.613824915,NA,2.269754541,2.063307083
ENSG00000180198,RCC1,2.595492915,3.10324014,2.16218341,2.37711493
ENSG00000180210,F2,NA,NA,1.733718747,NA
ENSG00000180228,PRKRA,1.859369499,2.296687124,1.760509183,1.713124977
ENSG00000180233,ZNRF2,1.542327383,1.425697213,NA,NA
ENSG00000180329,CCDC43,NA,2.394450805,NA,NA
ENSG00000180332,KCTD4,NA,NA,NA,NA
ENSG00000180353,HCLS1,2.005392887,2.533374175,NA,1.85972057
ENSG00000180354,MTURN,NA,NA,NA,NA
ENSG00000180357,ZNF609,NA,NA,NA,NA
ENSG00000180370,PAK2,1.848706266,2.259199538,2.034925103,1.830999034
ENSG00000180432,CYP8B1,NA,NA,1.614944649,NA
ENSG00000180448,HMHA1,2.186044716,2.172920947,NA,2.137018448
ENSG00000180488,FAM73A,NA,NA,1.504953144,NA
ENSG00000180543,TSPYL5,NA,NA,NA,NA
ENSG00000180611,MB21D2,NA,NA,NA,NA
ENSG00000180628,PCGF5,1.397192379,NA,1.414555556,NA
ENSG00000180644,PRF1,2.055571351,2.25106852,NA,2.225699454
ENSG00000180745,CLRN3,NA,NA,1.43055877,NA
ENSG00000180767,CHST13,NA,NA,1.571132107,1.769606231
ENSG00000180817,PPA1,1.835011654,2.889046094,2.483348334,2.492082584
ENSG00000180822,PSMG4,NA,NA,NA,NA
ENSG00000180879,SSR4,2.058126015,2.050103158,1.91588241,1.718655284
ENSG00000180891,CUEDC1,NA,NA,NA,NA
ENSG00000180902,D2HGDH,NA,NA,1.891085646,NA
ENSG00000180957,PITPNB,1.958996052,2.262562616,1.776272488,1.908286592
ENSG00000180979,LRRC57,NA,2.120656176,NA,1.981610241
ENSG00000180992,MRPL14,NA,NA,1.701352079,1.929853003
ENSG00000181027,FKRP,NA,NA,NA,1.754004128
ENSG00000181029,TRAPPC5,2.024678553,NA,2.000475292,1.848201437
ENSG00000181035,SLC25A42,NA,NA,2.590108107,NA
ENSG00000181061,HIGD1A,1.761032781,NA,1.667695716,1.789630061
ENSG00000181090,EHMT1,1.449871632,NA,1.225800171,1.436734966
ENSG00000181163,NPM1,2.05551976,2.888926086,1.944783613,2.02244693
ENSG00000181192,DHTKD1,NA,NA,1.998734361,NA
ENSG00000181284,TMEM102,1.424456931,NA,NA,NA
ENSG00000181291,TMEM132E,NA,NA,NA,NA
ENSG00000181381,DDX60L,1.563303059,NA,NA,NA
ENSG00000181396,OGFOD3,NA,NA,NA,NA
ENSG00000181467,RAP2B,2.158458991,2.338786074,1.636588184,1.707825568
ENSG00000181513,ACBD4,NA,NA,1.801640346,NA
ENSG00000181523,SGSH,2.276054893,3.100546295,1.614443711,2.239429623
ENSG00000181555,SETD2,NA,NA,NA,NA
ENSG00000181610,MRPS23,1.859378504,NA,1.552899292,1.981222685
ENSG00000181704,YIPF6,NA,NA,2.140080452,NA
ENSG00000181722,ZBTB20,NA,NA,1.416707061,NA
ENSG00000181744,C3orf58,NA,NA,1.987650626,1.731387283
ENSG00000181754,AMIGO1,NA,NA,NA,NA
ENSG00000181789,COPG1,1.905431568,2.37389174,2.059673208,1.775504865
ENSG00000181817,LSM10,NA,NA,NA,NA
ENSG00000181852,RNF41,1.440972019,NA,NA,NA
ENSG00000181873,IBA57,2.60255589,NA,2.02688448,NA
ENSG00000181915,ADO,2.007340169,2.371339442,NA,1.742599458
ENSG00000181929,PRKAG1,2.079467063,2.508630706,NA,1.915436772
ENSG00000181982,CCDC149,NA,NA,NA,NA
ENSG00000181991,MRPS11,1.879245017,NA,1.729059444,1.955254683
ENSG00000182004,SNRPE,2.248615645,NA,2.107153983,2.23926944
ENSG00000182054,IDH2,2.52673397,2.996910978,1.98896898,2.228465806
ENSG00000182087,TMEM259,1.351506423,NA,1.478631418,1.461753566
ENSG00000182117,NOP10,2.298368317,2.778812684,2.485512035,2.20942922
ENSG00000182132,KCNIP1,NA,NA,NA,NA
ENSG00000182134,TDRKH,NA,NA,2.001335571,1.692873346
ENSG00000182149,IST1,2.009979631,2.062113596,1.832221417,1.811115671
ENSG00000182154,MRPL41,NA,NA,1.68352432,1.86846222
ENSG00000182162,P2RY8,1.972677155,1.95316267,NA,NA
ENSG00000182175,RGMA,NA,NA,NA,NA
ENSG00000182179,UBA7,1.943721991,2.321621211,NA,2.196604463
ENSG00000182180,MRPS16,1.864742406,NA,2.011984665,1.97378342
ENSG00000182196,ARL6IP4,1.90327181,NA,NA,1.437131966
ENSG00000182197,EXT1,NA,NA,NA,NA
ENSG00000182199,SHMT2,1.792720788,2.395752614,2.154445276,1.967407557
ENSG00000182220,ATP6AP2,1.352645519,1.243509313,NA,1.236864622
ENSG00000182253,SYNM,NA,NA,NA,NA
ENSG00000182255,KCNA4,NA,NA,NA,NA
ENSG00000182307,C8orf33,1.562887381,1.978107443,NA,NA
ENSG00000182326,C1S,NA,NA,1.237091112,NA
ENSG00000182327,GLTPD2,NA,NA,1.637189422,NA
ENSG00000182362,YBEY,NA,NA,1.589938437,NA
ENSG00000182389,CACNB4,NA,NA,NA,NA
ENSG00000182400,TRAPPC6B,2.270876727,2.400897019,2.219537375,1.978568514
ENSG00000182446,NPLOC4,2.041333459,2.407552354,1.869935411,1.925732256
ENSG00000182473,EXOC7,1.812171081,2.238085012,NA,1.881090652
ENSG00000182481,KPNA2,1.074121306,1.475264301,1.488155724,1.083645928
ENSG00000182492,BGN,NA,NA,NA,NA
ENSG00000182504,CEP97,1.525070734,NA,NA,NA
ENSG00000182511,FES,NA,2.696387846,NA,2.29051096
ENSG00000182512,GLRX5,2.058970449,2.354968489,2.105109768,2.007201367
ENSG00000182534,MXRA7,NA,1.944763885,NA,NA
ENSG00000182541,LIMK2,NA,NA,NA,NA
ENSG00000182551,ADI1,NA,NA,2.785984343,1.220291186
ENSG00000182552,RWDD4,NA,NA,NA,1.714715256
ENSG00000182568,SATB1,1.589692745,NA,NA,1.436941451
ENSG00000182580,EPHB3,NA,NA,NA,NA
ENSG00000182621,PLCB1,NA,NA,NA,NA
ENSG00000182636,NDN,NA,NA,NA,NA
ENSG00000182667,NTM,NA,NA,NA,NA
ENSG00000182670,TTC3,NA,NA,NA,NA
ENSG00000182704,TSKU,NA,NA,1.64170706,NA
ENSG00000182712,CMC4,NA,NA,2.266452787,NA
ENSG00000182718,ANXA2,2.193010442,2.929052942,1.71600752,1.848250715
ENSG00000182768,NGRN,NA,NA,NA,NA
ENSG00000182771,GRID1,NA,NA,NA,NA
ENSG00000182809,CRIP2,NA,NA,NA,NA
ENSG00000182810,DDX28,1.350267406,1.535989953,1.272897029,1.140712258
ENSG00000182827,ACBD3,1.805972956,2.117731868,1.740824375,1.664270504
ENSG00000182836,PLCXD3,NA,NA,NA,NA
ENSG00000182866,LCK,1.825029944,2.0564875,NA,NA
ENSG00000182871,COL18A1,NA,NA,1.615518698,NA
ENSG00000182899,RPL35A,1.985547718,2.578165697,2.034634472,2.113174305
ENSG00000182901,RGS7,NA,NA,NA,NA
ENSG00000182902,SLC25A18,NA,NA,1.616926903,NA
ENSG00000182919,C11orf54,2.394672274,2.458587997,2.391580772,1.962231969
ENSG00000182934,SRPR,1.686797089,NA,1.610734668,1.774929167
ENSG00000182944,EWSR1,2.19715094,2.885258289,NA,1.958038016
ENSG00000182952,HMGN4,NA,3.447250309,NA,NA
ENSG00000182973,CNOT10,1.958382292,2.285665307,1.822762865,2.041070793
ENSG00000182979,MTA1,1.803597078,2.129643174,NA,1.742591603
ENSG00000183010,PYCR1,1.146964797,NA,1.658288112,NA
ENSG00000183011,NAA38,NA,NA,NA,NA
ENSG00000183019,MCEMP1,NA,NA,NA,2.210814611
ENSG00000183020,AP2A2,1.892823383,2.304572381,1.960539745,1.621316522
ENSG00000183023,SLC8A1,NA,NA,NA,NA
ENSG00000183044,ABAT,2.435093094,2.389867479,2.387074671,NA
ENSG00000183048,SLC25A10,NA,NA,2.347040064,NA
ENSG00000183049,CAMK1D,2.022688128,2.25067855,NA,1.469939775
ENSG00000183087,GAS6,NA,NA,NA,NA
ENSG00000183098,GPC6,NA,NA,1.378988068,NA
ENSG00000183155,RABIF,1.959012757,2.041368996,NA,1.796941871
ENSG00000183207,RUVBL2,2.206142876,2.912746136,2.323647015,2.52277928
ENSG00000183208,GDPGP1,NA,NA,NA,NA
ENSG00000183248,PRR36,NA,NA,NA,NA
ENSG00000183255,PTTG1IP,NA,NA,1.62076049,1.844856009
ENSG00000183258,DDX41,1.627918616,1.962511394,1.276047993,1.47234682
ENSG00000183291,Sep-15,1.992173399,2.3721504,2.445741942,1.921920463
ENSG00000183307,CECR6,NA,NA,NA,NA
ENSG00000183386,FHL3,NA,NA,NA,1.689237803
ENSG00000183431,SF3A3,2.004129984,2.493519392,1.801173809,1.9536534
ENSG00000183486,MX2,2.27883131,2.30106908,NA,2.024518505
ENSG00000183495,EP400,1.783807138,2.030415523,NA,1.640357193
ENSG00000183496,MEX3B,NA,NA,NA,NA
ENSG00000183513,COA5,NA,NA,1.481557279,NA
ENSG00000183520,UTP11L,1.643077442,NA,1.307164307,0.944383958
ENSG00000183549,ACSM5,NA,NA,2.062816929,NA
ENSG00000183570,PCBP3,1.919851807,NA,NA,NA
ENSG00000183576,SETD3,1.682163134,1.938702311,1.666405648,1.644748689
ENSG00000183597,TANGO2,NA,2.632078511,NA,NA
ENSG00000183605,SFXN4,NA,NA,2.483197755,NA
ENSG00000183617,MRPL54,1.870807576,NA,NA,NA
ENSG00000183624,HMCES,NA,1.637739827,NA,NA
ENSG00000183648,NDUFB1,2.348783686,2.690734626,2.500207649,2.214707448
ENSG00000183655,KLHL25,NA,NA,NA,NA
ENSG00000183684,ALYREF,2.213667808,NA,2.043947493,2.079991173
ENSG00000183696,UPP1,NA,1.603955885,2.145547555,1.944731826
ENSG00000183715,OPCML,NA,NA,NA,NA
ENSG00000183723,CMTM4,NA,NA,NA,NA
ENSG00000183735,TBK1,1.767204118,2.073485565,1.79742336,1.772413398
ENSG00000183741,CBX6,NA,NA,NA,NA
ENSG00000183747,ACSM2A,NA,NA,2.077979847,NA
ENSG00000183751,TBL3,1.724869546,NA,1.744359492,1.731230062
ENSG00000183765,CHEK2,2.218682521,NA,NA,NA
ENSG00000183775,KCTD16,NA,NA,NA,NA
ENSG00000183808,RBM12B,1.900356203,2.19985661,1.94439383,1.822844502
ENSG00000183828,NUDT14,NA,NA,NA,NA
ENSG00000183918,SH2D1A,NA,1.898028216,NA,NA
ENSG00000183978,COA3,2.152239407,2.103824238,1.970500294,1.960625346
ENSG00000184007,PTP4A2,NA,NA,NA,1.876590181
ENSG00000184009,ACTG1,2.325293944,NA,1.873477547,2.205783398
ENSG00000184012,TMPRSS2,NA,NA,1.153265935,NA
ENSG00000184014,DENND5A,NA,NA,NA,NA
ENSG00000184047,DIABLO,2.341760865,2.798176046,2.094904159,2.081696476
ENSG00000184056,VPS33B,1.879150378,2.428435293,NA,1.998760494
ENSG00000184076,UQCR10,2.453811993,NA,2.255994522,2.123237317
ENSG00000184083,FAM120C,NA,NA,NA,1.815591029
ENSG00000184110,EIF3C,NA,NA,NA,1.810279575
ENSG00000184117,NIPSNAP1,2.724337322,2.182334749,2.561393599,NA
ENSG00000184144,CNTN2,NA,NA,NA,NA
ENSG00000184162,NR2C2AP,1.920462486,2.270145246,NA,NA
ENSG00000184164,CRELD2,1.789411474,NA,1.979240982,1.696404447
ENSG00000184178,SCFD2,1.758927024,NA,1.910384249,2.231726931
ENSG00000184182,UBE2F,NA,NA,NA,NA
ENSG00000184203,PPP1R2,1.675173206,1.902552215,NA,1.587396633
ENSG00000184207,PGP,1.990396579,2.589435736,NA,2.158214686
ENSG00000184209,SNRNP35,NA,NA,NA,NA
ENSG00000184220,CMSS1,1.977078542,NA,1.589368665,NA
ENSG00000184226,PCDH9,NA,NA,NA,NA
ENSG00000184227,ACOT1,2.535734522,2.643816739,NA,NA
ENSG00000184232,OAF,NA,NA,1.617838748,NA
ENSG00000184281,TSSC4,1.920519857,1.94235039,NA,NA
ENSG00000184347,SLIT3,NA,NA,NA,NA
ENSG00000184368,MAP7D2,NA,NA,NA,NA
ENSG00000184402,SS18L1,NA,NA,1.731540418,NA
ENSG00000184408,KCND2,NA,NA,NA,NA
ENSG00000184432,COPB2,1.883300793,2.381058194,1.98965001,1.851726034
ENSG00000184445,KNTC1,NA,NA,NA,2.078721374
ENSG00000184470,TXNRD2,2.576409311,NA,2.428716165,2.382526724
ENSG00000184500,PROS1,NA,NA,1.216271493,NA
ENSG00000184508,HDDC3,2.596794957,NA,NA,2.140971316
ENSG00000184524,CEND1,NA,NA,NA,NA
ENSG00000184575,XPOT,1.822073231,2.473335123,NA,1.949563202
ENSG00000184584,TMEM173,NA,2.958399499,NA,2.725431357
ENSG00000184588,PDE4B,NA,NA,NA,NA
ENSG00000184634,MED12,1.501442697,1.715167358,1.367821652,1.530590259
ENSG00000184640,Sep-09,1.953240063,2.085167445,1.892080683,1.789926036
ENSG00000184702,Sep-05,NA,NA,NA,NA
ENSG00000184708,EIF4ENIF1,1.601293872,2.054421524,NA,NA
ENSG00000184730,APOBR,NA,2.259325049,NA,1.775126011
ENSG00000184743,ATL3,2.023466467,2.293700576,1.917859837,2.108652956
ENSG00000184752,NDUFA12,2.088323947,2.339846797,2.168021384,1.803521982
ENSG00000184787,UBE2G2,NA,NA,1.717312603,NA
ENSG00000184840,TMED9,2.287683066,2.614086374,2.207727247,1.930546626
ENSG00000184857,TMEM186,NA,NA,NA,NA
ENSG00000184863,RBM33,1.797797099,2.091772441,1.629124053,NA
ENSG00000184867,ARMCX2,NA,NA,NA,NA
ENSG00000184897,H1FX,2.940639484,2.786415282,1.188689486,2.164385575
ENSG00000184900,SUMO3,2.067256889,2.4817249,1.671663346,1.770023117
ENSG00000184922,FMNL1,1.947159137,2.240761352,NA,2.023196883
ENSG00000184924,PTRHD1,NA,NA,NA,2.304828612
ENSG00000184967,NOC4L,1.739386404,NA,1.654648136,1.60644586
ENSG00000184985,SORCS2,NA,NA,1.416840137,NA
ENSG00000184992,BRI3BP,2.762114139,NA,2.081757641,2.350089006
ENSG00000185000,DGAT1,NA,NA,2.384236894,1.997159129
ENSG00000185008,ROBO2,NA,NA,NA,NA
ENSG00000185009,AP3M1,1.957231247,2.381337137,1.828221515,1.84751405
ENSG00000185022,MAFF,NA,NA,1.343979399,NA
ENSG00000185033,SEMA4B,1.248610745,NA,NA,NA
ENSG00000185043,CIB1,1.615623946,2.120462053,NA,NA
ENSG00000185049,NELFA,NA,NA,NA,1.822514592
ENSG00000185070,FLRT2,NA,NA,NA,NA
ENSG00000185085,INTS5,1.90108217,2.340235842,1.876820929,2.017035427
ENSG00000185088,RPS27L,2.125557708,NA,1.835224326,2.081590315
ENSG00000185090,MANEAL,NA,NA,NA,NA
ENSG00000185104,FAF1,1.800342406,2.183309712,NA,1.904296192
ENSG00000185122,HSF1,1.787655261,1.970927717,NA,1.702154706
ENSG00000185127,C6orf120,NA,NA,2.026553692,NA
ENSG00000185129,PURA,2.476536735,2.707237942,2.253270142,2.123220966
ENSG00000185133,INPP5J,NA,NA,NA,NA
ENSG00000185163,DDX51,1.560343093,NA,1.37036503,1.481750682
ENSG00000185164,NOMO2,NA,NA,1.62275267,NA
ENSG00000185187,SIGIRR,2.252928237,2.457403455,NA,2.339953025
ENSG00000185189,NRBP2,NA,NA,1.811330311,NA
ENSG00000185215,TNFAIP2,NA,NA,NA,1.69068328
ENSG00000185236,RAB11B,2.054666668,NA,1.770701086,NA
ENSG00000185238,PRMT3,1.377105817,NA,NA,NA
ENSG00000185246,PRPF39,2.152077263,NA,2.755641646,NA
ENSG00000185274,WBSCR17,NA,NA,NA,NA
ENSG00000185305,ARL15,NA,NA,1.869753733,1.612285721
ENSG00000185344,ATP6V0A2,1.757380843,NA,1.70759998,1.909842077
ENSG00000185359,HGS,1.848484706,NA,1.805422692,1.821094097
ENSG00000185404,SP140L,1.896686017,NA,NA,NA
ENSG00000185418,TARSL2,NA,NA,NA,NA
ENSG00000185420,SMYD3,NA,NA,NA,2.148951061
ENSG00000185432,METTL7A,2.775999792,2.30850252,2.013033245,2.059941888
ENSG00000185477,GPRIN3,NA,NA,NA,1.400788306
ENSG00000185504,FAAP100,NA,NA,NA,NA
ENSG00000185515,BRCC3,2.36636785,NA,NA,2.131373222
ENSG00000185591,SP1,1.779639774,NA,1.365619002,1.751740874
ENSG00000185608,MRPL40,2.032795988,NA,1.715330501,1.995836941
ENSG00000185624,P4HB,2.224264945,2.650250196,2.066691101,2.08069141
ENSG00000185627,PSMD13,2.009376524,2.531007963,2.429571421,1.970458458
ENSG00000185651,UBE2L3,2.067989085,2.614308622,NA,2.082923533
ENSG00000185666,SYN3,NA,NA,NA,NA
ENSG00000185721,DRG1,1.921179069,2.193543379,1.795845272,1.779463008
ENSG00000185722,ANKFY1,2.08394672,2.433956948,1.833838499,1.878404014
ENSG00000185728,YTHDF3,1.476730214,1.615508172,1.564695647,1.508785507
ENSG00000185745,IFIT1,NA,NA,NA,2.042311627
ENSG00000185753,CXorf38,1.72405047,2.114260605,NA,1.767764194
ENSG00000185760,KCNQ5,NA,NA,NA,NA
ENSG00000185774,KCNIP4,NA,NA,NA,NA
ENSG00000185787,MORF4L1,1.407322908,NA,NA,NA
ENSG00000185800,DMWD,NA,NA,NA,NA
ENSG00000185811,IKZF1,1.640088705,1.665092956,NA,1.450164397
ENSG00000185813,PCYT2,2.043091005,2.25907997,NA,2.175784249
ENSG00000185825,BCAP31,2.221612429,2.426005917,1.915077821,1.6119993
ENSG00000185838,GNB1L,1.866027275,NA,NA,NA
ENSG00000185862,EVI2B,2.110808486,2.151879854,NA,1.807308351
ENSG00000185875,THNSL1,2.264905145,NA,2.315170255,NA
ENSG00000185883,ATP6V0C,NA,NA,2.002943207,2.049872848
ENSG00000185896,LAMP1,2.038524789,2.473304455,1.55419226,1.598391035
ENSG00000185900,POMK,NA,NA,NA,NA
ENSG00000185909,KLHDC8B,NA,NA,NA,NA
ENSG00000185946,RNPC3,NA,NA,NA,NA
ENSG00000185950,IRS2,NA,1.458864378,NA,NA
ENSG00000185963,BICD2,1.421710842,1.554168015,NA,1.532767115
ENSG00000185973,TMLHE,NA,NA,1.975693685,NA
ENSG00000185985,SLITRK2,NA,NA,NA,NA
ENSG00000186010,NDUFA13,2.66816685,NA,2.064281989,NA
ENSG00000186063,AIDA,2.10031884,2.137186312,NA,1.480344756
ENSG00000186074,CD300LF,NA,NA,NA,1.673665876
ENSG00000186111,PIP5K1C,NA,2.095936102,NA,NA
ENSG00000186115,CYP4F2,NA,NA,2.287451243,NA
ENSG00000186132,C2orf76,1.817776847,NA,NA,1.806519134
ENSG00000186141,POLR3C,1.679418811,NA,NA,NA
ENSG00000186153,WWOX,NA,NA,NA,NA
ENSG00000186184,POLR1D,NA,NA,NA,NA
ENSG00000186187,ZNRF1,NA,NA,NA,NA
ENSG00000186204,CYP4F12,NA,NA,2.071226391,NA
ENSG00000186205,Mar-01,NA,NA,2.44917282,NA
ENSG00000186212,SOWAHB,NA,NA,1.925930598,NA
ENSG00000186222,BLOC1S4,2.360510106,2.190670596,NA,1.845085631
ENSG00000186260,MKL2,NA,NA,NA,NA
ENSG00000186265,BTLA,1.901741583,NA,NA,NA
ENSG00000186283,TOR3A,1.786467477,NA,NA,1.731000175
ENSG00000186298,PPP1CC,1.695542964,2.051079169,1.834770288,1.587323631
ENSG00000186318,BACE1,NA,NA,NA,NA
ENSG00000186416,NKRF,1.63796979,2.152306694,1.779931822,1.659383697
ENSG00000186432,KPNA4,1.716575067,2.075855238,1.708246637,1.6563953
ENSG00000186468,RPS23,2.022749952,3.009619142,2.011138895,2.039969027
ENSG00000186469,GNG2,2.220197031,2.449773742,NA,NA
ENSG00000186470,BTN3A2,2.031147809,1.654657755,NA,NA
ENSG00000186472,PCLO,NA,NA,NA,NA
ENSG00000186479,RGS7BP,NA,NA,NA,NA
ENSG00000186517,ARHGAP30,1.885824672,2.09192359,NA,1.721010513
ENSG00000186522,Sep-10,NA,NA,1.915436772,1.463205932
ENSG00000186529,CYP4F3,NA,NA,2.386886715,NA
